order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,unit_price,shipping_cost,order_status
O043637,P335,S072,W04,2023-01-15,2023-01-22,50,1264.69,299.53,Delivered
O043638,P311,S097,W01,2025-06-13,2025-06-24,116,2871.29,461.37,Delayed
O043639,P344,S053,W05,2025-05-03,2025-05-16,80,1425.78,278.73,Delayed
O043640,P471,S018,W01,2023-12-06,2023-12-15,161,2830.65,299.41,Delayed
O043641,P289,S062,W04,2023-12-29,2024-01-05,21,4549.58,463.96,Delivered
O043642,P262,S078,W10,2023-06-29,2023-07-17,4,2088.59,280.28,Delayed
O043643,P334,S008,W17,2024-08-11,2024-08-29,195,1331.8,311.91,Delayed
O043644,P058,S019,W13,2023-08-03,2023-08-13,161,653.01,8.49,Delayed
O043645,P242,S017,W19,2025-12-04,2025-12-05,55,2934.61,419.05,Delivered
O043646,P159,S042,W13,2023-12-18,2024-01-01,94,4616.14,199.77,Delayed
O043647,P090,S090,W02,2023-01-21,2023-01-22,85,2673.81,79.99,Delivered
O043648,P240,S075,W13,2025-09-15,2025-09-22,163,271.98,385.11,Delivered
O043649,P497,S066,W12,2024-07-18,2024-08-06,6,2897.33,348.3,Delayed
O043650,P168,S062,W17,2024-10-30,2024-11-18,187,3523.51,330.02,Delayed
O043651,P452,S012,W02,2025-08-01,2025-08-05,6,4276.55,79.27,Delivered
O043652,P339,S016,W03,2024-01-04,2024-01-11,26,4161.35,204.7,Delivered
O043653,P001,S031,W04,2024-10-20,2024-11-05,117,3692.61,371.54,Delayed
O043654,P267,S016,W12,2024-11-24,2024-12-01,37,1115.45,426.33,Delivered
O043655,P009,S036,W09,2025-10-19,2025-10-30,172,3792.58,377.06,Delayed
O043656,P136,S032,W04,2023-12-25,2024-01-02,97,1663.51,202.0,Delayed
O043657,P344,S014,W15,2024-05-17,2024-05-30,61,4759.77,221.14,Delayed
O043658,P136,S059,W05,2023-02-01,2023-02-10,96,2090.93,320.99,Delayed
O043659,P021,S074,W03,2023-12-24,2023-12-29,1,3497.45,305.07,Delivered
O043660,P005,S059,W16,2023-03-03,2023-03-13,65,743.89,441.37,Delayed
O043661,P047,S030,W17,2024-03-27,2024-04-07,168,910.0,368.57,Delayed
O043662,P344,S004,W15,2024-02-10,2024-02-27,144,844.09,301.73,Delayed
O043663,P054,S068,W20,2025-10-02,2025-10-17,90,2368.65,51.1,Delayed
O043664,P472,S080,W17,2023-12-23,2024-01-03,106,4773.39,429.17,Delayed
O043665,P050,S073,W11,2023-05-11,2023-05-13,96,3744.71,423.07,Delivered
O043666,P172,S022,W13,2025-11-11,2025-11-19,165,419.58,260.13,Delayed
O043667,P354,S100,W18,2024-08-18,2024-08-30,1,58.3,303.67,Delayed
O043668,P422,S043,W07,2023-08-14,2023-08-21,173,541.64,88.58,Delivered
O043669,P223,S057,W13,2025-08-10,2025-08-12,1,2759.32,181.06,Delivered
O043670,P348,S032,W08,2024-01-29,2024-02-06,158,2101.81,32.09,Delayed
O043671,P479,S096,W02,2025-05-20,2025-06-04,184,4681.97,499.96,Delayed
O043672,P427,S062,W16,2023-03-28,2023-04-09,182,2391.13,203.63,Delayed
O043673,P244,S060,W02,2024-06-06,2024-06-09,20,2098.18,322.37,Delivered
O043674,P130,S008,W09,2023-04-03,2023-04-07,63,1072.84,24.15,Delivered
O043675,P411,S053,W06,2025-03-14,2025-03-26,39,2716.21,95.62,Delayed
O043676,P167,S043,W11,2023-06-02,2023-06-09,40,3987.89,172.53,Delivered
O043677,P147,S010,W19,2023-12-20,2024-01-05,53,3499.72,336.77,Delayed
O043678,P268,S064,W10,2025-05-28,2025-06-14,153,4450.58,495.98,Delayed
O043679,P009,S061,W12,2024-08-30,2024-09-18,83,2634.39,139.68,Delayed
O043680,P047,S034,W04,2025-09-09,2025-09-24,78,3707.8,21.81,Delayed
O043681,P182,S024,W16,2025-07-05,2025-07-23,137,2848.96,79.96,Delayed
O043682,P221,S006,W05,2025-07-03,2025-07-08,129,426.24,319.74,Delivered
O043683,P093,S012,W05,2024-02-13,2024-02-27,164,2972.32,102.21,Delayed
O043684,P380,S020,W14,2023-07-30,2023-08-13,93,1402.03,401.16,Delayed
O043685,P217,S045,W03,2024-01-18,2024-02-01,126,1890.17,54.2,Delayed
O043686,P315,S013,W13,2025-05-20,2025-06-06,138,1952.23,93.86,Delayed
O043687,P223,S012,W10,2025-10-25,2025-11-08,107,3855.91,68.09,Delayed
O043688,P051,S011,W14,2024-02-15,2024-02-19,177,1662.59,65.85,Delivered
O043689,P312,S080,W08,2023-01-04,2023-01-14,132,2769.27,233.63,Delayed
O043690,P318,S071,W17,2025-07-29,2025-08-02,142,4505.86,444.3,Delivered
O043691,P440,S030,W01,2024-03-06,2024-03-09,111,2060.45,188.78,Delivered
O043692,P282,S021,W03,2024-02-16,2024-02-23,109,2923.89,326.39,Delivered
O043693,P090,S030,W01,2023-02-04,2023-02-11,45,770.51,71.61,Delivered
O043694,P313,S070,W04,2025-06-26,2025-06-29,68,2695.87,194.33,Delivered
O043695,P460,S007,W12,2023-03-21,2023-04-03,81,2178.81,389.29,Delayed
O043696,P100,S044,W04,2023-03-16,2023-03-20,32,1868.75,100.95,Delivered
O043697,P442,S054,W08,2025-03-21,2025-04-09,51,4703.88,364.58,Delayed
O043698,P421,S002,W19,2023-10-11,2023-10-15,29,951.17,9.82,Delivered
O043699,P343,S027,W15,2024-12-27,2025-01-11,160,1284.54,417.03,Delayed
O043700,P143,S018,W11,2023-12-03,2023-12-15,72,4902.53,92.52,Delayed
O043701,P329,S084,W20,2024-08-08,2024-08-22,96,2192.42,190.85,Delayed
O043702,P348,S033,W19,2024-07-20,2024-07-24,153,2258.29,69.28,Delivered
O043703,P088,S081,W02,2023-03-24,2023-03-27,121,3066.98,309.39,Delivered
O043704,P367,S067,W17,2023-11-14,2023-11-20,186,4535.87,146.62,Delivered
O043705,P279,S020,W17,2025-05-24,2025-06-08,130,2623.53,407.3,Delayed
O043706,P175,S096,W12,2024-11-09,2024-11-14,124,4319.45,224.54,Delivered
O043707,P179,S013,W16,2024-11-30,2024-12-06,112,3721.96,40.07,Delivered
O043708,P159,S100,W15,2025-04-13,2025-04-25,29,4547.28,52.42,Delayed
O043709,P286,S041,W11,2025-08-12,2025-08-19,123,464.43,332.45,Delivered
O043710,P371,S040,W11,2025-09-13,2025-09-24,36,3887.19,13.92,Delayed
O043711,P228,S017,W14,2023-01-19,2023-02-05,165,1185.6,420.78,Delayed
O043712,P479,S086,W03,2025-03-24,2025-04-05,117,1914.58,125.76,Delayed
O043713,P113,S079,W05,2023-01-04,2023-01-12,57,4684.07,165.84,Delayed
O043714,P045,S079,W17,2024-04-11,2024-04-24,34,2707.42,37.94,Delayed
O043715,P013,S012,W08,2023-07-09,2023-07-27,155,1315.38,452.69,Delayed
O043716,P391,S008,W02,2023-03-04,2023-03-23,142,1870.46,102.48,Delayed
O043717,P030,S086,W02,2025-10-10,2025-10-28,63,3452.22,286.78,Delayed
O043718,P124,S093,W11,2025-10-22,2025-11-01,76,1789.1,341.88,Delayed
O043719,P377,S012,W09,2023-03-08,2023-03-14,22,4118.53,222.31,Delivered
O043720,P389,S036,W01,2025-05-27,2025-06-01,88,602.53,216.76,Delivered
O043721,P076,S009,W02,2023-05-12,2023-05-25,83,3548.16,136.27,Delayed
O043722,P351,S016,W07,2025-12-07,2025-12-14,154,4048.9,259.41,Delivered
O043723,P170,S089,W01,2024-08-27,2024-09-07,125,2912.02,217.69,Delayed
O043724,P239,S014,W04,2025-07-29,2025-08-11,35,2352.16,473.18,Delayed
O043725,P278,S034,W13,2025-09-19,2025-09-24,86,4511.76,313.37,Delivered
O043726,P373,S090,W11,2025-12-06,2025-12-25,48,3545.5,434.24,Delayed
O043727,P022,S094,W01,2023-10-11,2023-10-30,41,452.72,75.54,Delayed
O043728,P065,S088,W10,2024-07-02,2024-07-06,18,3088.14,235.16,Delivered
O043729,P150,S052,W10,2025-11-17,2025-11-29,140,1312.65,121.36,Delayed
O043730,P008,S084,W03,2025-06-20,2025-07-08,87,1123.78,484.64,Delayed
O043731,P145,S082,W13,2025-10-29,2025-11-01,151,1745.16,284.81,Delivered
O043732,P176,S045,W04,2025-06-20,2025-07-01,198,1816.76,387.45,Delayed
O043733,P229,S082,W13,2025-12-29,2026-01-07,85,2717.42,349.07,Delayed
O043734,P283,S047,W07,2023-12-08,2023-12-26,25,779.87,23.4,Delayed
O043735,P063,S085,W15,2023-03-07,2023-03-19,144,1986.22,26.24,Delayed
O043736,P362,S019,W11,2024-08-29,2024-09-07,39,992.46,360.62,Delayed
O043737,P270,S065,W12,2025-12-29,2026-01-04,194,2982.05,93.86,Delivered
O043738,P226,S039,W13,2025-01-15,2025-01-17,24,1213.77,391.25,Delivered
O043739,P353,S010,W03,2024-06-15,2024-06-16,43,3997.32,249.29,Delivered
O043740,P389,S001,W09,2023-12-24,2023-12-28,9,3013.71,29.64,Delivered
O043741,P298,S061,W14,2024-01-11,2024-01-29,33,3440.84,395.0,Delayed
O043742,P216,S100,W16,2023-03-05,2023-03-09,175,4345.45,144.49,Delivered
O043743,P452,S072,W05,2023-06-27,2023-07-08,197,897.69,8.48,Delayed
O043744,P149,S029,W05,2023-08-23,2023-08-24,158,3899.4,259.22,Delivered
O043745,P281,S028,W10,2025-05-14,2025-05-21,151,3933.98,185.02,Delivered
O043746,P345,S042,W05,2025-01-31,2025-02-11,179,4831.89,181.18,Delayed
O043747,P404,S030,W16,2023-02-09,2023-02-25,37,3235.86,498.43,Delayed
O043748,P427,S032,W13,2023-12-17,2024-01-05,143,2248.6,448.04,Delayed
O043749,P470,S050,W04,2024-06-24,2024-07-07,44,1412.19,151.23,Delayed
O043750,P032,S057,W02,2025-08-23,2025-08-24,60,4116.63,378.07,Delivered
O043751,P226,S005,W08,2025-08-19,2025-08-31,48,3146.59,270.62,Delayed
O043752,P339,S049,W11,2025-04-10,2025-04-11,73,1871.82,397.25,Delivered
O043753,P254,S085,W20,2023-01-30,2023-02-13,72,2719.41,430.06,Delayed
O043754,P001,S100,W12,2023-11-05,2023-11-18,125,4209.35,257.51,Delayed
O043755,P017,S032,W14,2023-02-15,2023-03-03,134,843.66,30.68,Delayed
O043756,P086,S073,W03,2023-05-17,2023-05-22,61,1802.63,157.62,Delivered
O043757,P166,S052,W06,2025-02-13,2025-02-17,169,218.03,218.06,Delivered
O043758,P357,S034,W06,2024-07-09,2024-07-13,130,11.44,76.68,Delivered
O043759,P337,S007,W04,2024-03-08,2024-03-16,115,3027.34,134.05,Delayed
O043760,P362,S051,W12,2025-04-26,2025-05-11,158,3336.19,170.02,Delayed
O043761,P466,S051,W05,2023-07-26,2023-08-11,139,3845.61,64.38,Delayed
O043762,P041,S086,W04,2024-03-21,2024-03-28,137,2352.67,304.64,Delivered
O043763,P487,S047,W16,2025-12-18,2025-12-26,111,640.66,248.77,Delayed
O043764,P496,S035,W12,2023-11-27,2023-12-15,54,3423.59,457.76,Delayed
O043765,P267,S036,W15,2024-08-18,2024-09-03,98,4844.17,465.54,Delayed
O043766,P333,S012,W04,2024-06-08,2024-06-23,61,3663.55,366.46,Delayed
O043767,P328,S094,W20,2025-01-18,2025-02-03,22,2316.38,216.21,Delayed
O043768,P224,S005,W14,2023-12-25,2024-01-10,119,835.18,63.15,Delayed
O043769,P056,S071,W13,2025-05-01,2025-05-03,81,4413.18,149.1,Delivered
O043770,P065,S045,W01,2024-07-08,2024-07-14,27,4311.33,467.36,Delivered
O043771,P173,S063,W18,2023-12-24,2024-01-04,13,1349.06,451.93,Delayed
O043772,P012,S066,W03,2025-01-24,2025-01-29,23,1715.83,36.68,Delivered
O043773,P116,S100,W05,2024-07-02,2024-07-17,88,3255.39,322.16,Delayed
O043774,P188,S094,W08,2025-03-17,2025-03-31,121,2149.39,365.61,Delayed
O043775,P396,S021,W12,2025-12-21,2026-01-06,125,4717.22,18.5,Delayed
O043776,P188,S037,W15,2023-02-21,2023-03-09,196,2644.17,293.18,Delayed
O043777,P495,S074,W12,2023-11-09,2023-11-18,22,4843.15,79.92,Delayed
O043778,P355,S026,W08,2024-01-23,2024-02-11,172,3665.56,41.83,Delayed
O043779,P263,S085,W14,2023-05-19,2023-05-24,182,4195.14,457.47,Delivered
O043780,P083,S074,W15,2023-01-19,2023-01-27,127,2482.3,385.41,Delayed
O043781,P472,S034,W04,2023-11-17,2023-12-01,5,2935.76,249.25,Delayed
O043782,P006,S069,W02,2023-04-05,2023-04-14,82,544.65,143.83,Delayed
O043783,P035,S049,W08,2023-05-10,2023-05-22,168,2802.75,342.14,Delayed
O043784,P257,S058,W19,2025-08-02,2025-08-17,178,258.25,337.51,Delayed
O043785,P040,S001,W19,2023-09-17,2023-10-01,35,1992.33,140.75,Delayed
O043786,P367,S084,W06,2025-09-13,2025-09-15,40,2740.92,427.15,Delivered
O043787,P380,S082,W14,2025-11-28,2025-12-02,94,2971.62,129.39,Delivered
O043788,P168,S099,W19,2025-03-27,2025-04-04,46,1800.93,294.13,Delayed
O043789,P109,S043,W06,2023-06-03,2023-06-05,60,4077.93,182.48,Delivered
O043790,P492,S025,W10,2024-07-06,2024-07-25,160,2684.31,67.04,Delayed
O043791,P281,S034,W11,2023-05-02,2023-05-20,38,515.52,487.85,Delayed
O043792,P391,S037,W10,2025-01-26,2025-02-01,16,2439.75,251.02,Delivered
O043793,P464,S044,W17,2024-06-30,2024-07-16,155,2197.32,182.3,Delayed
O043794,P056,S062,W18,2024-02-04,2024-02-05,55,3531.62,184.26,Delivered
O043795,P417,S082,W13,2025-11-22,2025-12-01,176,259.32,439.14,Delayed
O043796,P257,S095,W19,2024-02-10,2024-02-12,63,343.31,118.59,Delivered
O043797,P151,S040,W14,2023-12-30,2024-01-14,74,19.16,37.34,Delayed
O043798,P478,S076,W20,2025-09-06,2025-09-25,38,2517.56,277.36,Delayed
O043799,P128,S008,W19,2023-06-12,2023-06-21,164,3902.5,213.58,Delayed
O043800,P135,S023,W16,2025-02-02,2025-02-11,190,369.88,60.87,Delayed
O043801,P382,S096,W19,2024-07-04,2024-07-09,135,530.76,363.45,Delivered
O043802,P483,S086,W17,2023-05-11,2023-05-15,158,640.8,253.7,Delivered
O043803,P438,S041,W19,2024-10-14,2024-10-19,149,3383.51,188.28,Delivered
O043804,P285,S097,W05,2025-10-04,2025-10-16,71,911.34,92.33,Delayed
O043805,P102,S033,W15,2023-09-27,2023-09-28,151,2303.08,283.96,Delivered
O043806,P454,S003,W04,2025-06-22,2025-07-11,8,1240.97,246.96,Delayed
O043807,P100,S075,W18,2025-02-25,2025-03-06,120,3941.84,107.6,Delayed
O043808,P352,S012,W18,2023-12-31,2024-01-12,180,3039.46,272.93,Delayed
O043809,P265,S090,W07,2024-09-02,2024-09-15,16,3091.48,313.91,Delayed
O043810,P020,S073,W06,2025-12-20,2026-01-06,50,4316.37,443.32,Delayed
O043811,P084,S009,W04,2025-07-20,2025-07-23,12,4726.85,297.76,Delivered
O043812,P443,S055,W05,2024-08-11,2024-08-24,100,2306.99,77.79,Delayed
O043813,P476,S013,W20,2023-07-27,2023-08-10,16,2890.47,411.06,Delayed
O043814,P094,S015,W08,2023-12-14,2023-12-18,33,813.52,106.62,Delivered
O043815,P047,S087,W11,2023-02-14,2023-02-18,127,1055.82,73.72,Delivered
O043816,P058,S042,W18,2023-12-13,2023-12-14,119,3310.74,484.75,Delivered
O043817,P197,S042,W09,2024-12-14,2024-12-20,62,1821.17,454.99,Delivered
O043818,P111,S025,W09,2024-10-08,2024-10-19,97,2724.63,377.59,Delayed
O043819,P274,S040,W17,2024-01-04,2024-01-06,116,760.71,69.31,Delivered
O043820,P262,S094,W13,2024-06-17,2024-07-06,49,562.07,344.19,Delayed
O043821,P199,S053,W04,2023-12-24,2024-01-11,55,444.41,159.31,Delayed
O043822,P003,S062,W19,2024-05-09,2024-05-25,13,85.23,265.96,Delayed
O043823,P180,S089,W17,2025-06-23,2025-06-26,136,825.71,180.85,Delivered
O043824,P357,S087,W14,2023-03-01,2023-03-02,168,3074.07,334.55,Delivered
O043825,P061,S022,W12,2023-10-25,2023-10-27,124,4868.94,420.77,Delivered
O043826,P204,S079,W06,2023-02-28,2023-03-13,33,1984.37,484.77,Delayed
O043827,P383,S063,W04,2023-08-19,2023-09-02,17,2208.61,134.29,Delayed
O043828,P289,S053,W15,2025-03-07,2025-03-15,98,759.6,197.65,Delayed
O043829,P216,S003,W17,2024-03-23,2024-04-06,47,3817.06,477.88,Delayed
O043830,P276,S078,W01,2024-09-04,2024-09-10,89,1171.42,25.92,Delivered
O043831,P218,S011,W12,2024-01-03,2024-01-15,193,4867.45,471.07,Delayed
O043832,P357,S064,W05,2024-07-07,2024-07-11,103,3611.18,327.63,Delivered
O043833,P196,S066,W05,2025-11-18,2025-11-27,193,4060.08,112.54,Delayed
O043834,P095,S038,W15,2025-09-14,2025-09-21,45,590.27,248.01,Delivered
O043835,P306,S011,W16,2023-10-04,2023-10-05,103,499.95,30.83,Delivered
O043836,P217,S032,W19,2024-08-31,2024-09-04,15,3439.67,216.53,Delivered
O043837,P158,S054,W06,2024-12-03,2024-12-09,71,4705.65,108.45,Delivered
O043838,P113,S087,W02,2025-04-10,2025-04-21,90,4415.73,82.26,Delayed
O043839,P401,S009,W10,2023-02-07,2023-02-15,21,2929.95,364.1,Delayed
O043840,P159,S087,W13,2023-10-16,2023-10-29,59,3333.27,363.06,Delayed
O043841,P360,S033,W08,2025-09-01,2025-09-10,180,2542.36,163.72,Delayed
O043842,P142,S033,W02,2024-03-27,2024-04-15,10,66.04,434.93,Delayed
O043843,P417,S064,W15,2023-01-28,2023-02-15,29,3365.18,417.75,Delayed
O043844,P078,S003,W02,2024-12-02,2024-12-21,186,1577.64,235.56,Delayed
O043845,P303,S088,W14,2025-01-26,2025-01-31,83,1520.16,374.76,Delivered
O043846,P363,S031,W04,2023-11-30,2023-12-10,179,2474.02,48.12,Delayed
O043847,P486,S100,W19,2024-07-14,2024-07-29,75,1120.88,39.46,Delayed
O043848,P211,S063,W20,2023-07-23,2023-07-31,54,1019.15,467.25,Delayed
O043849,P230,S051,W09,2024-01-14,2024-02-02,190,369.67,321.78,Delayed
O043850,P491,S075,W19,2025-06-20,2025-06-28,137,3155.25,195.94,Delayed
O043851,P184,S087,W16,2025-11-09,2025-11-24,10,1389.76,311.4,Delayed
O043852,P465,S051,W17,2025-10-04,2025-10-23,6,2383.27,23.5,Delayed
O043853,P481,S005,W07,2025-06-30,2025-07-04,61,1002.93,23.98,Delivered
O043854,P014,S045,W08,2024-01-31,2024-02-03,173,4679.09,42.02,Delivered
O043855,P029,S082,W03,2025-12-11,2025-12-16,147,4333.92,370.23,Delivered
O043856,P006,S003,W18,2023-12-19,2023-12-31,79,4924.18,311.57,Delayed
O043857,P152,S064,W19,2024-05-28,2024-06-13,25,2231.43,418.28,Delayed
O043858,P028,S033,W01,2024-06-29,2024-07-07,100,861.84,489.8,Delayed
O043859,P356,S094,W17,2023-10-09,2023-10-27,1,2228.42,406.94,Delayed
O043860,P312,S044,W08,2024-11-03,2024-11-15,55,1268.61,338.18,Delayed
O043861,P387,S060,W16,2024-08-28,2024-09-02,166,1591.49,365.01,Delivered
O043862,P102,S051,W11,2025-01-29,2025-02-06,107,3632.04,204.09,Delayed
O043863,P388,S031,W02,2024-01-01,2024-01-09,42,2541.65,160.08,Delayed
O043864,P166,S093,W13,2024-06-03,2024-06-04,19,1590.69,273.95,Delivered
O043865,P032,S019,W02,2023-04-20,2023-04-28,29,2911.56,379.22,Delayed
O043866,P243,S033,W05,2025-06-24,2025-07-13,51,1924.44,332.25,Delayed
O043867,P182,S065,W14,2025-08-10,2025-08-28,180,944.3,57.98,Delayed
O043868,P444,S083,W04,2024-11-10,2024-11-20,146,4817.08,276.97,Delayed
O043869,P373,S034,W15,2025-08-16,2025-08-24,89,1110.35,217.82,Delayed
O043870,P201,S043,W02,2023-11-20,2023-12-03,109,1180.57,174.34,Delayed
O043871,P170,S067,W13,2023-01-12,2023-01-17,43,1713.7,204.26,Delivered
O043872,P493,S029,W16,2025-11-12,2025-11-23,35,1593.82,252.15,Delayed
O043873,P304,S058,W12,2023-09-21,2023-09-29,63,854.66,120.34,Delayed
O043874,P332,S030,W02,2024-01-15,2024-02-03,151,1398.0,403.54,Delayed
O043875,P178,S074,W17,2023-03-21,2023-04-09,125,4862.01,138.6,Delayed
O043876,P360,S002,W04,2024-02-29,2024-03-09,162,511.04,125.54,Delayed
O043877,P186,S075,W09,2024-09-07,2024-09-23,158,2001.28,123.99,Delayed
O043878,P226,S005,W18,2024-03-11,2024-03-23,33,2625.7,85.14,Delayed
O043879,P353,S095,W15,2025-07-10,2025-07-14,170,4094.58,440.24,Delivered
O043880,P293,S036,W16,2025-03-05,2025-03-09,191,3372.84,172.5,Delivered
O043881,P379,S049,W16,2025-09-17,2025-09-29,56,2173.19,125.95,Delayed
O043882,P361,S067,W04,2024-03-27,2024-04-10,151,225.28,496.23,Delayed
O043883,P367,S026,W05,2023-09-17,2023-10-03,170,4988.48,239.4,Delayed
O043884,P441,S092,W02,2025-04-01,2025-04-13,139,3732.03,385.26,Delayed
O043885,P023,S005,W16,2024-12-08,2024-12-23,194,4160.11,201.03,Delayed
O043886,P091,S039,W01,2025-05-01,2025-05-02,66,4188.65,18.46,Delivered
O043887,P330,S031,W20,2024-10-19,2024-10-27,13,3391.72,155.33,Delayed
O043888,P320,S030,W03,2023-06-24,2023-06-27,81,979.34,20.63,Delivered
O043889,P336,S073,W16,2024-12-12,2024-12-24,29,279.41,263.2,Delayed
O043890,P218,S007,W11,2024-08-07,2024-08-13,174,3114.41,376.62,Delivered
O043891,P376,S099,W13,2023-07-05,2023-07-14,174,4895.42,483.1,Delayed
O043892,P310,S021,W13,2024-10-13,2024-10-19,33,2392.2,166.03,Delivered
O043893,P287,S005,W19,2023-06-16,2023-07-01,108,2550.6,417.22,Delayed
O043894,P044,S023,W18,2023-05-23,2023-05-27,180,1906.78,313.89,Delivered
O043895,P498,S031,W14,2024-05-07,2024-05-12,3,3258.06,182.58,Delivered
O043896,P184,S098,W10,2023-03-13,2023-03-30,18,972.88,479.9,Delayed
O043897,P494,S084,W04,2024-05-13,2024-05-22,198,4896.1,208.26,Delayed
O043898,P388,S085,W15,2023-05-27,2023-06-07,105,4987.65,293.51,Delayed
O043899,P227,S051,W08,2025-06-09,2025-06-16,24,4061.38,449.93,Delivered
O043900,P034,S080,W20,2025-03-17,2025-03-23,139,1663.82,411.92,Delivered
O043901,P334,S025,W13,2025-04-25,2025-05-06,198,528.02,157.52,Delayed
O043902,P425,S007,W16,2025-06-09,2025-06-23,147,2573.1,17.86,Delayed
O043903,P116,S072,W16,2025-03-23,2025-04-03,188,1899.12,182.14,Delayed
O043904,P301,S031,W17,2025-08-28,2025-09-16,106,1812.19,334.27,Delayed
O043905,P193,S002,W07,2023-03-08,2023-03-21,174,4194.11,471.17,Delayed
O043906,P142,S086,W04,2025-04-17,2025-04-25,83,3889.76,475.82,Delayed
O043907,P319,S066,W20,2025-07-15,2025-08-03,178,3028.7,131.97,Delayed
O043908,P010,S031,W13,2023-12-07,2023-12-21,39,516.89,397.94,Delayed
O043909,P418,S015,W06,2023-04-12,2023-04-17,181,2735.36,86.3,Delivered
O043910,P078,S070,W12,2025-08-09,2025-08-20,175,2967.12,171.06,Delayed
O043911,P436,S068,W06,2025-06-25,2025-06-27,119,2026.56,67.2,Delivered
O043912,P063,S023,W12,2023-12-08,2023-12-23,107,1227.71,43.78,Delayed
O043913,P317,S024,W13,2025-04-07,2025-04-23,98,2117.28,239.21,Delayed
O043914,P056,S046,W19,2024-11-09,2024-11-10,49,2210.68,365.73,Delivered
O043915,P127,S032,W15,2023-05-14,2023-05-17,166,1451.39,390.18,Delivered
O043916,P069,S028,W05,2025-11-19,2025-11-29,145,1680.78,291.97,Delayed
O043917,P371,S025,W17,2025-05-24,2025-05-28,33,4576.16,271.58,Delivered
O043918,P322,S053,W13,2025-09-22,2025-10-08,35,4285.9,40.96,Delayed
O043919,P443,S014,W15,2024-01-20,2024-01-29,19,4768.64,145.58,Delayed
O043920,P446,S035,W04,2024-08-20,2024-08-24,57,3736.02,82.26,Delivered
O043921,P068,S077,W15,2023-01-09,2023-01-28,79,4639.05,197.62,Delayed
O043922,P306,S085,W11,2023-05-16,2023-06-04,72,3467.19,91.6,Delayed
O043923,P016,S042,W14,2025-09-02,2025-09-12,51,1238.79,9.17,Delayed
O043924,P488,S075,W08,2025-09-05,2025-09-15,22,4611.71,478.07,Delayed
O043925,P363,S068,W18,2023-02-12,2023-02-26,19,3260.49,40.38,Delayed
O043926,P080,S048,W08,2025-11-20,2025-11-21,59,192.65,315.16,Delivered
O043927,P267,S004,W14,2025-02-25,2025-03-13,67,4234.01,357.59,Delayed
O043928,P302,S009,W03,2023-04-23,2023-04-28,125,2468.87,247.15,Delivered
O043929,P196,S038,W14,2025-01-01,2025-01-15,86,3129.22,236.26,Delayed
O043930,P302,S058,W16,2023-01-12,2023-01-30,19,712.18,57.83,Delayed
O043931,P448,S069,W14,2025-05-21,2025-05-29,163,3039.28,306.4,Delayed
O043932,P300,S013,W16,2023-09-03,2023-09-13,100,1426.67,327.97,Delayed
O043933,P366,S011,W07,2024-05-23,2024-05-26,55,4953.97,231.51,Delivered
O043934,P429,S071,W04,2023-02-13,2023-02-21,109,781.63,495.55,Delayed
O043935,P233,S078,W05,2024-08-29,2024-09-13,7,2125.96,366.26,Delayed
O043936,P198,S064,W04,2024-05-23,2024-06-06,69,1936.36,107.62,Delayed
O043937,P392,S079,W13,2023-11-04,2023-11-07,138,4806.86,150.46,Delivered
O043938,P092,S097,W05,2025-05-16,2025-05-31,8,2742.45,61.63,Delayed
O043939,P308,S039,W03,2025-06-30,2025-07-01,167,1339.54,401.76,Delivered
O043940,P454,S057,W03,2023-02-05,2023-02-12,3,87.14,302.18,Delivered
O043941,P234,S098,W01,2024-12-11,2024-12-25,50,4257.18,272.4,Delayed
O043942,P230,S047,W01,2025-07-29,2025-08-02,98,843.43,106.49,Delivered
O043943,P287,S019,W08,2025-08-18,2025-09-01,63,2515.67,320.15,Delayed
O043944,P229,S013,W14,2023-08-24,2023-09-02,75,2041.61,188.8,Delayed
O043945,P228,S093,W02,2023-12-27,2024-01-06,50,3481.0,410.39,Delayed
O043946,P203,S004,W03,2025-05-17,2025-05-27,2,3179.56,265.26,Delayed
O043947,P080,S033,W09,2023-01-25,2023-02-01,133,1316.51,339.1,Delivered
O043948,P363,S004,W14,2025-03-25,2025-04-09,2,3215.67,73.51,Delayed
O043949,P437,S066,W11,2025-08-09,2025-08-13,11,3870.81,193.55,Delivered
O043950,P168,S065,W07,2025-09-10,2025-09-28,186,3412.73,192.69,Delayed
